RootFolder,File,RelativePath,DateTime,Counter0,Especie,Note0,Unnamed: 7,Estacion,Year,Month,Day,Time,Hour,Season,Episode_ID,Episode_length
6. Fotos Camaras Trampa,02270193.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-27 17:23:01,1,Caballo,67:1207|1524,,RoRaCo Renoval,2021,2,27,17:23:01,17,Verano,67,1207|1524
6. Fotos Camaras Trampa,02280226.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:09:48,1,Raton cola larga,69:61|996,,RoRaCo Renoval,2021,2,28,02:09:48,2,Verano,69,61|996
6. Fotos Camaras Trampa,02280227.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:09:49,1,Raton cola larga,69:62|996,,RoRaCo Renoval,2021,2,28,02:09:49,2,Verano,69,62|996
6. Fotos Camaras Trampa,02280228.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:09:50,1,Raton cola larga,69:63|996,,RoRaCo Renoval,2021,2,28,02:09:50,2,Verano,69,63|996
6. Fotos Camaras Trampa,02280229.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:10:01,1,Raton cola larga,69:64|996,,RoRaCo Renoval,2021,2,28,02:10:01,2,Verano,69,64|996
6. Fotos Camaras Trampa,02280230.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:10:02,1,Raton cola larga,69:66|996,,RoRaCo Renoval,2021,2,28,02:10:02,2,Verano,69,66|996
6. Fotos Camaras Trampa,02280231.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:10:03,1,Raton cola larga,69:68|996,,RoRaCo Renoval,2021,2,28,02:10:03,2,Verano,69,68|996
6. Fotos Camaras Trampa,02280232.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:11:01,1,Raton cola larga,69:70|996,,RoRaCo Renoval,2021,2,28,02:11:01,2,Verano,69,70|996
6. Fotos Camaras Trampa,02280233.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:11:02,1,Raton cola larga,69:71|996,,RoRaCo Renoval,2021,2,28,02:11:02,2,Verano,69,71|996
6. Fotos Camaras Trampa,02280234.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:11:03,1,Raton cola larga,69:72|996,,RoRaCo Renoval,2021,2,28,02:11:03,2,Verano,69,72|996
6. Fotos Camaras Trampa,02280235.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:12:01,1,Raton cola larga,69:76|996,,RoRaCo Renoval,2021,2,28,02:12:01,2,Verano,69,76|996
6. Fotos Camaras Trampa,02280236.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:12:02,1,Raton cola larga,69:77|996,,RoRaCo Renoval,2021,2,28,02:12:02,2,Verano,69,77|996
6. Fotos Camaras Trampa,02280237.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:12:03,1,Raton cola larga,69:78|996,,RoRaCo Renoval,2021,2,28,02:12:03,2,Verano,69,78|996
6. Fotos Camaras Trampa,02280238.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:13:01,1,Raton cola larga,69:82|996,,RoRaCo Renoval,2021,2,28,02:13:01,2,Verano,69,82|996
6. Fotos Camaras Trampa,02280239.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:13:02,1,Raton cola larga,69:83|996,,RoRaCo Renoval,2021,2,28,02:13:02,2,Verano,69,83|996
6. Fotos Camaras Trampa,02280240.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:13:03,1,Raton cola larga,69:84|996,,RoRaCo Renoval,2021,2,28,02:13:03,2,Verano,69,84|996
6. Fotos Camaras Trampa,02280241.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:14:01,1,Raton cola larga,69:85|996,,RoRaCo Renoval,2021,2,28,02:14:01,2,Verano,69,85|996
6. Fotos Camaras Trampa,02280242.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:14:02,1,Raton cola larga,69:86|996,,RoRaCo Renoval,2021,2,28,02:14:02,2,Verano,69,86|996
6. Fotos Camaras Trampa,02280243.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estacion 2. RoRaCo ok\04\DCIM\109EK113,2021-02-28 02:14:03,1,Raton cola larga,69:87|996,,RoRaCo Renoval,2021,2,28,02:14:03,2,Verano,69,87|996
6. Fotos Camaras Trampa,02240539.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:06:58,1,Raton cola larga,58:43|1545,,RoRaCo Río,2021,2,24,02:06:58,2,Verano,58,43|1545
6. Fotos Camaras Trampa,02240541.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:07:00,1,Raton cola larga,58:45|1545,,RoRaCo Río,2021,2,24,02:07:00,2,Verano,58,45|1545
6. Fotos Camaras Trampa,02240542.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:07:58,1,Raton cola larga,58:49|1545,,RoRaCo Río,2021,2,24,02:07:58,2,Verano,58,49|1545
6. Fotos Camaras Trampa,02240544.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:08:00,1,Raton cola larga,58:51|1545,,RoRaCo Río,2021,2,24,02:08:00,2,Verano,58,51|1545
6. Fotos Camaras Trampa,02240547.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:09:00,1,Raton cola larga,58:57|1545,,RoRaCo Río,2021,2,24,02:09:00,2,Verano,58,57|1545
6. Fotos Camaras Trampa,02240550.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:10:00,1,Raton cola larga,58:63|1545,,RoRaCo Río,2021,2,24,02:10:00,2,Verano,58,63|1545
6. Fotos Camaras Trampa,02240551.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:10:58,1,Raton cola larga,58:67|1545,,RoRaCo Río,2021,2,24,02:10:58,2,Verano,58,67|1545
6. Fotos Camaras Trampa,02240552.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:10:59,1,Raton cola larga,58:68|1545,,RoRaCo Río,2021,2,24,02:10:59,2,Verano,58,68|1545
6. Fotos Camaras Trampa,02240554.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:11:58,1,Raton cola larga,58:73|1545,,RoRaCo Río,2021,2,24,02:11:58,2,Verano,58,73|1545
6. Fotos Camaras Trampa,02240555.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:11:59,1,Raton cola larga,58:74|1545,,RoRaCo Río,2021,2,24,02:11:59,2,Verano,58,74|1545
6. Fotos Camaras Trampa,02240556.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:12:00,1,Raton cola larga,58:75|1545,,RoRaCo Río,2021,2,24,02:12:00,2,Verano,58,75|1545
6. Fotos Camaras Trampa,02240557.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:12:58,1,Raton cola larga,58:79|1545,,RoRaCo Río,2021,2,24,02:12:58,2,Verano,58,79|1545
6. Fotos Camaras Trampa,02240558.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:12:59,1,Raton cola larga,58:80|1545,,RoRaCo Río,2021,2,24,02:12:59,2,Verano,58,80|1545
6. Fotos Camaras Trampa,02240559.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:13:00,1,Raton cola larga,58:81|1545,,RoRaCo Río,2021,2,24,02:13:00,2,Verano,58,81|1545
6. Fotos Camaras Trampa,02240567.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:15:59,1,Raton cola larga,58:98|1545,,RoRaCo Río,2021,2,24,02:15:59,2,Verano,58,98|1545
6. Fotos Camaras Trampa,02240687.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:55:59,1,Raton cola larga,58:338|1545,,RoRaCo Río,2021,2,24,02:55:59,2,Verano,58,338|1545
6. Fotos Camaras Trampa,02240689.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:56:58,1,Raton cola larga,58:343|1545,,RoRaCo Río,2021,2,24,02:56:58,2,Verano,58,343|1545
6. Fotos Camaras Trampa,02240692.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:57:58,1,Raton cola larga,58:349|1545,,RoRaCo Río,2021,2,24,02:57:58,2,Verano,58,349|1545
6. Fotos Camaras Trampa,02240694.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:58:00,1,Raton cola larga,58:351|1545,,RoRaCo Río,2021,2,24,02:58:00,2,Verano,58,351|1545
6. Fotos Camaras Trampa,02240696.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:58:59,1,Raton cola larga,58:356|1545,,RoRaCo Río,2021,2,24,02:58:59,2,Verano,58,356|1545
6. Fotos Camaras Trampa,02240697.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:59:00,1,Raton cola larga,58:357|1545,,RoRaCo Río,2021,2,24,02:59:00,2,Verano,58,357|1545
6. Fotos Camaras Trampa,02240698.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 02:59:58,1,Raton cola larga,58:361|1545,,RoRaCo Río,2021,2,24,02:59:58,2,Verano,58,361|1545
6. Fotos Camaras Trampa,02240701.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:00:58,1,Raton cola larga,58:367|1545,,RoRaCo Río,2021,2,24,03:00:58,3,Verano,58,367|1545
6. Fotos Camaras Trampa,02240703.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:01:00,1,Raton cola larga,58:369|1545,,RoRaCo Río,2021,2,24,03:01:00,3,Verano,58,369|1545
6. Fotos Camaras Trampa,02240705.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:01:59,1,Raton cola larga,58:374|1545,,RoRaCo Río,2021,2,24,03:01:59,3,Verano,58,374|1545
6. Fotos Camaras Trampa,02240707.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:02:58,1,Raton cola larga,58:379|1545,,RoRaCo Río,2021,2,24,03:02:58,3,Verano,58,379|1545
6. Fotos Camaras Trampa,02240708.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:02:59,1,Raton cola larga,58:380|1545,,RoRaCo Río,2021,2,24,03:02:59,3,Verano,58,380|1545
6. Fotos Camaras Trampa,02240709.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:03:00,1,Raton cola larga,58:381|1545,,RoRaCo Río,2021,2,24,03:03:00,3,Verano,58,381|1545
6. Fotos Camaras Trampa,02240735.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:11:59,1,Raton cola larga,58:434|1545,,RoRaCo Río,2021,2,24,03:11:59,3,Verano,58,434|1545
6. Fotos Camaras Trampa,02240736.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:12:00,1,Raton cola larga,58:435|1545,,RoRaCo Río,2021,2,24,03:12:00,3,Verano,58,435|1545
6. Fotos Camaras Trampa,02240737.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:12:58,1,Raton cola larga,58:439|1545,,RoRaCo Río,2021,2,24,03:12:58,3,Verano,58,439|1545
6. Fotos Camaras Trampa,02240739.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:13:00,1,Raton cola larga,58:441|1545,,RoRaCo Río,2021,2,24,03:13:00,3,Verano,58,441|1545
6. Fotos Camaras Trampa,02240741.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:13:59,1,Raton cola larga,58:446|1545,,RoRaCo Río,2021,2,24,03:13:59,3,Verano,58,446|1545
6. Fotos Camaras Trampa,02240742.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:14:00,1,Raton cola larga,58:447|1545,,RoRaCo Río,2021,2,24,03:14:00,3,Verano,58,447|1545
6. Fotos Camaras Trampa,02240743.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:14:58,1,Raton cola larga,58:451|1545,,RoRaCo Río,2021,2,24,03:14:58,3,Verano,58,451|1545
6. Fotos Camaras Trampa,02240744.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:14:59,1,Raton cola larga,58:452|1545,,RoRaCo Río,2021,2,24,03:14:59,3,Verano,58,452|1545
6. Fotos Camaras Trampa,02240745.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:15:00,1,Raton cola larga,58:453|1545,,RoRaCo Río,2021,2,24,03:15:00,3,Verano,58,453|1545
6. Fotos Camaras Trampa,02240747.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:15:59,1,Raton cola larga,58:461|1545,,RoRaCo Río,2021,2,24,03:15:59,3,Verano,58,461|1545
6. Fotos Camaras Trampa,02240748.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:16:00,1,Raton cola larga,58:462|1545,,RoRaCo Río,2021,2,24,03:16:00,3,Verano,58,462|1545
6. Fotos Camaras Trampa,02240749.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:16:58,1,Raton cola larga,58:466|1545,,RoRaCo Río,2021,2,24,03:16:58,3,Verano,58,466|1545
6. Fotos Camaras Trampa,02240750.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:16:59,1,Raton cola larga,58:467|1545,,RoRaCo Río,2021,2,24,03:16:59,3,Verano,58,467|1545
6. Fotos Camaras Trampa,02240751.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:17:00,1,Raton cola larga,58:468|1545,,RoRaCo Río,2021,2,24,03:17:00,3,Verano,58,468|1545
6. Fotos Camaras Trampa,02240752.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:17:58,1,Raton cola larga,58:472|1545,,RoRaCo Río,2021,2,24,03:17:58,3,Verano,58,472|1545
6. Fotos Camaras Trampa,02240753.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:17:59,1,Raton cola larga,58:473|1545,,RoRaCo Río,2021,2,24,03:17:59,3,Verano,58,473|1545
6. Fotos Camaras Trampa,02240754.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:18:00,1,Raton cola larga,58:474|1545,,RoRaCo Río,2021,2,24,03:18:00,3,Verano,58,474|1545
6. Fotos Camaras Trampa,02240755.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:18:58,1,Raton cola larga,58:478|1545,,RoRaCo Río,2021,2,24,03:18:58,3,Verano,58,478|1545
6. Fotos Camaras Trampa,02240756.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:18:59,1,Raton cola larga,58:479|1545,,RoRaCo Río,2021,2,24,03:18:59,3,Verano,58,479|1545
6. Fotos Camaras Trampa,02240757.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:19:00,1,Raton cola larga,58:480|1545,,RoRaCo Río,2021,2,24,03:19:00,3,Verano,58,480|1545
6. Fotos Camaras Trampa,02240758.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:19:58,1,Raton cola larga,58:484|1545,,RoRaCo Río,2021,2,24,03:19:58,3,Verano,58,484|1545
6. Fotos Camaras Trampa,02240759.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:19:59,1,Raton cola larga,58:485|1545,,RoRaCo Río,2021,2,24,03:19:59,3,Verano,58,485|1545
6. Fotos Camaras Trampa,02240760.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:20:00,1,Raton cola larga,58:486|1545,,RoRaCo Río,2021,2,24,03:20:00,3,Verano,58,486|1545
6. Fotos Camaras Trampa,02240762.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:20:59,1,Raton cola larga,58:494|1545,,RoRaCo Río,2021,2,24,03:20:59,3,Verano,58,494|1545
6. Fotos Camaras Trampa,02240763.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:21:00,1,Raton cola larga,58:495|1545,,RoRaCo Río,2021,2,24,03:21:00,3,Verano,58,495|1545
6. Fotos Camaras Trampa,02240764.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\104EK113,2021-02-24 03:21:58,1,Raton cola larga,58:499|1545,,RoRaCo Río,2021,2,24,03:21:58,3,Verano,58,499|1545
6. Fotos Camaras Trampa,02250053.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\107EK113,2021-02-25 20:51:54,1,Hued hued,62:1942|1959,,RoRaCo Río,2021,2,25,20:51:54,20,Verano,62,1942|1959
6. Fotos Camaras Trampa,02250054.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\107EK113,2021-02-25 20:51:55,1,Hued hued,62:1943|1959,,RoRaCo Río,2021,2,25,20:51:55,20,Verano,62,1943|1959
6. Fotos Camaras Trampa,02250055.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\107EK113,2021-02-25 20:51:56,1,Hued hued,62:1944|1959,,RoRaCo Río,2021,2,25,20:51:56,20,Verano,62,1944|1959
6. Fotos Camaras Trampa,03060616.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-06 19:57:21,1,Perro,85:100|150,,RoRaCo Río,2021,3,6,19:57:21,19,Verano,85,100|150
6. Fotos Camaras Trampa,03060617.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-06 19:57:22,1,Perro,85:101|150,,RoRaCo Río,2021,3,6,19:57:22,19,Verano,85,101|150
6. Fotos Camaras Trampa,03070655.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-07 06:26:23,1,Zorro culpeo,86:154|222,,RoRaCo Río,2021,3,7,06:26:23,6,Verano,86,154|222
6. Fotos Camaras Trampa,03070656.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-07 06:26:24,1,Zorro culpeo,86:155|222,,RoRaCo Río,2021,3,7,06:26:24,6,Verano,86,155|222
6. Fotos Camaras Trampa,03070657.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-07 06:26:25,1,Zorro culpeo,86:156|222,,RoRaCo Río,2021,3,7,06:26:25,6,Verano,86,156|222
6. Fotos Camaras Trampa,03070705.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-07 22:43:49,1,Monito del monte,89:3|6,,RoRaCo Río,2021,3,7,22:43:49,22,Verano,89,3|6
6. Fotos Camaras Trampa,03070706.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-07 23:07:18,1,Monito del monte,89:4|6,,RoRaCo Río,2021,3,7,23:07:18,23,Verano,89,4|6
6. Fotos Camaras Trampa,03070707.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-07 23:07:19,1,Monito del monte,89:5|6,,RoRaCo Río,2021,3,7,23:07:19,23,Verano,89,5|6
6. Fotos Camaras Trampa,03100883.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-10 22:02:44,1,Monito del monte,113:1|3,,RoRaCo Río,2021,3,10,22:02:44,22,Verano,113,1|3
6. Fotos Camaras Trampa,03100884.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-10 22:02:45,1,Monito del monte,113:2|3,,RoRaCo Río,2021,3,10,22:02:45,22,Verano,113,2|3
6. Fotos Camaras Trampa,03100885.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\110EK113,2021-03-10 22:02:46,1,Monito del monte,113:3|3,,RoRaCo Río,2021,3,10,22:02:46,22,Verano,113,3|3
6. Fotos Camaras Trampa,03140068.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-14 05:18:05,1,Monito del monte,144:2|3,,RoRaCo Río,2021,3,14,05:18:05,5,Verano,144,2|3
6. Fotos Camaras Trampa,03190385.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-19 00:14:32,1,Zorro culpeo,184:1|3,,RoRaCo Río,2021,3,19,00:14:32,0,Verano,184,1|3
6. Fotos Camaras Trampa,03190386.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-19 00:14:34,1,Zorro culpeo,184:2|3,,RoRaCo Río,2021,3,19,00:14:34,0,Verano,184,2|3
6. Fotos Camaras Trampa,03190387.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-19 00:14:35,1,Zorro culpeo,184:3|3,,RoRaCo Río,2021,3,19,00:14:35,0,Verano,184,3|3
6. Fotos Camaras Trampa,03210475.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-21 01:54:14,1,Zorro culpeo,204:1|9,,RoRaCo Río,2021,3,21,01:54:14,1,Otoño,204,1|9
6. Fotos Camaras Trampa,03210476.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-21 01:54:16,1,Zorro culpeo,204:2|9,,RoRaCo Río,2021,3,21,01:54:16,1,Otoño,204,2|9
6. Fotos Camaras Trampa,03270808.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-27 18:48:14,1,Hued hued,260:1|3,,RoRaCo Río,2021,3,27,18:48:14,18,Otoño,260,1|3
6. Fotos Camaras Trampa,03270809.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-27 18:48:15,1,Hued hued,260:2|3,,RoRaCo Río,2021,3,27,18:48:15,18,Otoño,260,2|3
6. Fotos Camaras Trampa,03270810.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-27 18:48:16,1,Hued hued,260:3|3,,RoRaCo Río,2021,3,27,18:48:16,18,Otoño,260,3|3
6. Fotos Camaras Trampa,03310907.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-31 00:59:08,1,Zorro culpeo,286:1|3,,RoRaCo Río,2021,3,31,00:59:08,0,Otoño,286,1|3
6. Fotos Camaras Trampa,03310908.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-31 00:59:10,1,Zorro culpeo,286:2|3,,RoRaCo Río,2021,3,31,00:59:10,0,Otoño,286,2|3
6. Fotos Camaras Trampa,03310909.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 1. Camping ok\01\DCIM\111EK113,2021-03-31 00:59:11,1,Zorro culpeo,286:3|3,,RoRaCo Río,2021,3,31,00:59:11,0,Otoño,286,3|3
6. Fotos Camaras Trampa,02230801.JPG,1. Proyecto Fauna FMA (Feb-May 2021)\Estación 3. CoRaTe ok\05\100EK113,2021-02-23 07:31:12,1,Hued hued,54:1414|1551,,CoRaTe,2021,2,23,07:31:12,7,Verano,54,1414|1551
